(?b <http://schema.org/containedInPlace> yago:_Q3564604) ^ (?c <http://schema.org/containsPlace> yago:Vsetín_District) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<4855.0__13697.0)_ef10_10/10>) | support: 58, headCoverage: 0.006056808688387635, confidence: 3.2222222222222223, lift: 31.485714285714288, headConfidence: 0.1023391812865497, headSize: 9576, bodySize: 18
(?d <http://schema.org/deathPlace> yago:Hradec_Králové) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<2115.0__2491.5)_ef10_5/10>) | support: 85, headCoverage: 0.008876357560568086, confidence: 0.13117283950617284, lift: 1.3194444444444444, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 648
(?d <http://schema.org/givenName> yago:Markéta) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<6.67__7.29)_ef10_6/10>) | support: 73, headCoverage: 0.007623224728487886, confidence: 0.13082437275985664, lift: 1.3159392789373816, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 558
(?d <http://schema.org/hasOccupation> yago:Anthropologist) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<3.55__4.58)_ef10_2/10>) | support: 63, headCoverage: 0.006578947368421052, confidence: 0.12962962962962962, lift: 1.3135802469135802, headConfidence: 0.09868421052631579, headSize: 9576, bodySize: 486
(?d <http://schema.org/award> yago:Artis_Bohemiae_Amicis_Medal_Q10858725) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<5.29__5.94)_ef10_4/10>) | support: 54, headCoverage: 0.005639097744360902, confidence: 0.13043478260869565, lift: 1.3120204603580563, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 414
(?d <http://schema.org/familyName> yago:Zeman) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<1783.0__2115.0)_ef10_4/10>) | support: 54, headCoverage: 0.005639097744360902, confidence: 0.13043478260869565, lift: 1.3120204603580563, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 414
(?d <http://schema.org/givenName> yago:Jindřich) ^ (?d <http://schema.org/deathPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<4.58__5.29)_ef10_3/10>) | support: 89, headCoverage: 0.00929406850459482, confidence: 0.1301169590643275, lift: 1.308823529411765, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 684
(?d <http://schema.org/alumniOf> <http://yago-knowledge.org/resource/Faculty_of_Arts,_Charles_University_in_Prague>) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<2491.5__2923.0)_ef10_6/10>) | support: 112, headCoverage: 0.011695906432748537, confidence: 0.12962962962962962, lift: 1.303921568627451, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 864
(?d <http://schema.org/containedInPlace> yago:Karlovy_Vary_Region) ^ (?d <http://schema.org/containedInPlace> ?c) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<1467.0__1783.0)_ef10_3/10>) | support: 91, headCoverage: 0.009502923976608187, confidence: 0.12962962962962962, lift: 1.303921568627451, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 702
(?d <http://schema.org/givenName> yago:Jitka) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<2115.0__2491.5)_ef10_5/10>) | support: 70, headCoverage: 0.007309941520467836, confidence: 0.12962962962962962, lift: 1.303921568627451, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 540
(?d <http://schema.org/givenName> <http://yago-knowledge.org/resource/Vlasta_(given_name)>) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<4.58__5.29)_ef10_3/10>) | support: 56, headCoverage: 0.005847953216374269, confidence: 0.12962962962962962, lift: 1.303921568627451, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 432
(?d <http://schema.org/award> <http://yago-knowledge.org/resource/Czechoslovak_War_Cross_1939–1945>) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<5.29__5.94)_ef10_4/10>) | support: 79, headCoverage: 0.008249791144527986, confidence: 0.12908496732026145, lift: 1.2984429065743948, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 612
(?d <http://schema.org/hasOccupation> yago:banker_Q806798) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<4.58__5.29)_ef10_3/10>) | support: 79, headCoverage: 0.008249791144527986, confidence: 0.12908496732026145, lift: 1.2984429065743948, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 612
(?d <http://schema.org/givenName> <http://yago-knowledge.org/resource/Helena_(given_name)>) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<6.67__7.29)_ef10_6/10>) | support: 65, headCoverage: 0.006787802840434419, confidence: 0.12896825396825398, lift: 1.2972689075630255, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 504
(?d <http://schema.org/givenName> yago:Vilém) ^ (?d <http://schema.org/deathPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<5.29__5.94)_ef10_4/10>) | support: 58, headCoverage: 0.006056808688387635, confidence: 0.1288888888888889, lift: 1.2964705882352943, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 450
(?c <http://schema.org/foundingDate> "2000-11-12") ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<1467.0__1783.0)_ef10_3/10>) | support: 127, headCoverage: 0.013262322472848788, confidence: 0.12828282828282828, lift: 1.290374331550802, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 990
(?d <http://schema.org/containedInPlace> yago:Vysočina_Region) ^ (?c <http://schema.org/containsPlace> ?d) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<4.58__5.29)_ef10_3/10>) | support: 69, headCoverage: 0.0072055137844611525, confidence: 0.12777777777777777, lift: 1.2852941176470587, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 540
(?d <http://schema.org/alumniOf> <http://yago-knowledge.org/resource/Academy_of_Arts,_Architecture_and_Design_in_Prague>) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<1467.0__1783.0)_ef10_3/10>) | support: 69, headCoverage: 0.0072055137844611525, confidence: 0.12777777777777777, lift: 1.2852941176470587, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 540
(?d <http://schema.org/givenName> yago:Luboš) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<2115.0__2491.5)_ef10_5/10>) | support: 69, headCoverage: 0.0072055137844611525, confidence: 0.12777777777777777, lift: 1.2852941176470587, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 540
(?d <http://schema.org/hasOccupation> yago:Songwriter) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<3.55__4.58)_ef10_2/10>) | support: 57, headCoverage: 0.005952380952380952, confidence: 0.12666666666666668, lift: 1.2835555555555556, headConfidence: 0.09868421052631579, headSize: 9576, bodySize: 450
(?d <http://schema.org/givenName> <http://yago-knowledge.org/resource/Leopold_(given_name)>) ^ (?d <http://schema.org/deathPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<2491.5__2923.0)_ef10_6/10>) | support: 62, headCoverage: 0.006474519632414369, confidence: 0.12757201646090535, lift: 1.2832244008714597, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 486
(?d <http://schema.org/hasOccupation> yago:banker_Q806798) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<5.29__5.94)_ef10_4/10>) | support: 78, headCoverage: 0.008145363408521303, confidence: 0.12745098039215685, lift: 1.282006920415225, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 612
(?d <http://schema.org/hasOccupation> yago:political_scientist_Q1238570) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<7.89__8.76)_ef10_8/10>) | support: 73, headCoverage: 0.007623224728487886, confidence: 0.1267361111111111, lift: 1.2748161764705883, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 576
(?d <http://schema.org/hasOccupation> yago:Archivist) ^ (?d <http://schema.org/deathPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<1136.5__1467.0)_ef10_2/10>) | support: 73, headCoverage: 0.007623224728487886, confidence: 0.1267361111111111, lift: 1.2748161764705883, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 576
(?d <http://schema.org/memberOf> <http://yago-knowledge.org/resource/FK_Bohemians_Prague_(Střížkov)>) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<3.55__4.58)_ef10_2/10>) | support: 61, headCoverage: 0.0063700918964076855, confidence: 0.12551440329218108, lift: 1.2718792866941016, headConfidence: 0.09868421052631579, headSize: 9576, bodySize: 486
(?d <http://schema.org/foundingDate> "1972-01-01") ^ (?d <http://schema.org/location> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<1467.0__1783.0)_ef10_3/10>) | support: 66, headCoverage: 0.006892230576441102, confidence: 0.12643678160919541, lift: 1.2718052738336716, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 522
(?d <http://schema.org/givenName> yago:Hynek_Q15208802) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<4.58__5.29)_ef10_3/10>) | support: 59, headCoverage: 0.006161236424394319, confidence: 0.12606837606837606, lift: 1.2680995475113122, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 468
(?d <http://schema.org/givenName> yago:Vincenc_Q21069411) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<5.94__6.67)_ef10_5/10>) | support: 68, headCoverage: 0.007101086048454469, confidence: 0.1259259259259259, lift: 1.2666666666666666, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 540
(?d <http://schema.org/hasOccupation> yago:choir_director_Q1076502) ^ (?d <http://schema.org/deathPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<5.29__5.94)_ef10_4/10>) | support: 95, headCoverage: 0.00992063492063492, confidence: 0.12566137566137567, lift: 1.2640056022408965, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 756
(?a czso:sex sdmx-code:sex-F) ^ (?c <http://schema.org/foundingDate> "2000-11-12") ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<5.94__6.67)_ef10_5/10>) | support: 62, headCoverage: 0.006474519632414369, confidence: 0.12525252525252525, lift: 1.2598930481283424, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 495
(?d <http://schema.org/memberOf> yago:_Q20901922) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<4.58__5.29)_ef10_3/10>) | support: 81, headCoverage: 0.008458646616541353, confidence: 0.125, lift: 1.2573529411764706, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 648
(?d <http://schema.org/givenName> <http://yago-knowledge.org/resource/Vlasta_(given_name)>) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<1467.0__1783.0)_ef10_3/10>) | support: 54, headCoverage: 0.005639097744360902, confidence: 0.125, lift: 1.2573529411764706, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 432
(?d <http://schema.org/givenName> yago:Kateřina_Q18524243) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<3.55__4.58)_ef10_2/10>) | support: 87, headCoverage: 0.009085213032581453, confidence: 0.12393162393162394, lift: 1.255840455840456, headConfidence: 0.09868421052631579, headSize: 9576, bodySize: 702
(?d <http://schema.org/award> yago:Národní_umělec_Q6970486) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<3.55__4.58)_ef10_2/10>) | support: 118, headCoverage: 0.012322472848788638, confidence: 0.12368972746331237, lift: 1.2533892382948988, headConfidence: 0.09868421052631579, headSize: 9576, bodySize: 954
(?d <http://schema.org/deathPlace> yago:Litoměřice) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<4.58__5.29)_ef10_3/10>) | support: 56, headCoverage: 0.005847953216374269, confidence: 0.12444444444444444, lift: 1.251764705882353, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 450
(?d <http://schema.org/containedInPlace> yago:Sächsische_Schweiz-Osterzgebirge) ^ (?d <http://schema.org/containedInPlace> ?c) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:dosazitelniNeumisteniUchazeciOZamestnani <<2115.0__2491.5)_ef10_5/10>) | support: 78, headCoverage: 0.008145363408521303, confidence: 0.12380952380952381, lift: 1.2453781512605042, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 630
(?d <http://schema.org/foundingDate> "2001") ^ (?d <http://schema.org/location> ?c) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<4.58__5.29)_ef10_3/10>) | support: 78, headCoverage: 0.008145363408521303, confidence: 0.12380952380952381, lift: 1.2453781512605042, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 630
(?d <http://schema.org/deathPlace> yago:Hradec_Králové) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<5.29__5.94)_ef10_4/10>) | support: 80, headCoverage: 0.00835421888053467, confidence: 0.12345679012345678, lift: 1.2418300653594772, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 648
(?d <http://schema.org/hasOccupation> yago:literary_critic_Q4263842) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<5.94__6.67)_ef10_5/10>) | support: 73, headCoverage: 0.007623224728487886, confidence: 0.12289562289562289, lift: 1.236185383244207, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 594
(?d <http://schema.org/givenName> yago:Luboš) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<4.58__5.29)_ef10_3/10>) | support: 66, headCoverage: 0.006892230576441102, confidence: 0.12222222222222222, lift: 1.2294117647058824, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 540
(?d <http://schema.org/containedInPlace> yago:Vysočina_Region) ^ (?c <http://schema.org/containsPlace> ?d) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<5.29__5.94)_ef10_4/10>) | support: 66, headCoverage: 0.006892230576441102, confidence: 0.12222222222222222, lift: 1.2294117647058824, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 540
(?d <http://schema.org/hasOccupation> yago:Geologist) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<5.94__6.67)_ef10_5/10>) | support: 81, headCoverage: 0.008458646616541353, confidence: 0.12162162162162163, lift: 1.2233704292527823, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 666
(?d <http://schema.org/givenName> <http://yago-knowledge.org/resource/Albert_(given_name)>) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<5.29__5.94)_ef10_4/10>) | support: 59, headCoverage: 0.006161236424394319, confidence: 0.12139917695473251, lift: 1.2211328976034859, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 486
(?d <http://schema.org/deathPlace> yago:Prague) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containedInPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<3.55__4.58)_ef10_2/10>) | support: 130, headCoverage: 0.013575605680868838, confidence: 0.12037037037037036, lift: 1.219753086419753, headConfidence: 0.09868421052631579, headSize: 9576, bodySize: 1080
(?d <http://schema.org/hasOccupation> yago:Master_builder) ^ (?d <http://schema.org/birthPlace> ?c) ^ (?b <http://schema.org/containsPlace> ?c) ^ (?a czso:refArea ?b) ^ (?a qb:dataSet <jaur-districts-bysex>) -> (?a czso:podilNezamestnanych <<5.94__6.67)_ef10_5/10>) | support: 54, headCoverage: 0.005639097744360902, confidence: 0.12, lift: 1.2070588235294117, headConfidence: 0.09941520467836257, headSize: 9576, bodySize: 450
